"BarcodeID","Region","Reach","RiverMile","Bank","Date","Collector","Weather","WindSpeed","Habitat","Sunset","TimeBegin","TimeElapsed","Battery","Bats","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","NotesField","NotesLab"
"L13127","GrandCanyon","CRGrandCanyon",8.10,"LB","03/09/2021","RodriguezD","NoRain",2,"Sand","18:31","19:05",1,"Rechargeable",0,0,0,"SzydloC","SzydloC","05/11/2021",0.02,0,,"HanusK",,
"L13128","GrandCanyon","CRGrandCanyon",20.70,"RB","03/10/2021","RodriguezD","NoRain",2,"Sand","18:32","19:05",0.95,"Night2AA",0,0,0,"SzydloC","SzydloC","05/06/2021",0.02,0,,"FordM",,
"L13129","GrandCanyon","CRGrandCanyon",34.10,"LB","03/11/2021","RodriguezD","NoRain",1,"Vegetation","18:33","19:15",1,"Night3AA",0,0,0,"SzydloC","SzydloC","07/14/2021",0,0,,"HanusK",,"NOBU"
"L13130","GrandCanyon","CRGrandCanyon",53.40,"RB","03/13/2021","RodriguezD","NoRain",0,"Sand","18:34","19:05",1,"Night1AA",0,0,0,"SzydloC","SzydloC","10/20/2021",0.02,0,,"FordM",,
"L13132","GrandCanyon","CRGrandCanyon",168.60,"RB","03/24/2021","RodriguezD","NoRain",0,"Sand","18:44","18:40",1,"Night1AA",0,0,0,"SzydloC","SzydloC","10/21/2021",0.02,0,,"FordM",,
"L13133","GrandCanyon","CRGrandCanyon",230.60,"LB","11/06/2020","PrivateBoater","NoRain",0,"Sand","17:28","17:24",0.95,"Night1AA",0,0,0,"SzydloC","SzydloC","04/29/2021",0.17,0,,"HanusK","Prescott College",
"L13137","GrandCanyon","CRGrandCanyon",63.70,"RB","10/08/2020","PerkinsM","NoRain",0,"Rock","18:02","18:20",1,"Rechargeable",1,0,0,"SzydloC","SzydloC","11/05/2020",0.25,0,,"FordM",,
"L13138","GrandCanyon","CRLeesFerry",0.00,"RB","03/01/2021","HaynesJ","NoRain",1,"Vegetation","18:24","18:30",1.42,"Night1AA",0,0,0,"SzydloC","SzydloC","06/09/2021",0.02,0,,"HanusK","Midge hatch. Cormorant roositng in tree!","NOBU"
"L13139","GrandCanyon","CRGrandCanyon",11.30,"RB","03/02/2021","HaynesJ","NoRain",0,"Sand","18:24","18:36",,"Night2AA",0,1,1,"SzydloC","SzydloC",,,0,,,"2 condors @ Navajo Bridge","No close time listed on datasheet - CS 4/14/2021"
"L13140","GrandCanyon","CRGrandCanyon",20.70,"RB","03/03/2021","HaynesJ","NoRain",0,"Sand","18:25","18:28",1.12,"Night3AA",0,0,0,"SzydloC","SzydloC","06/09/2021",0.05,0,,"HanusK","High winds > 10mph @ 9pm. Light rain @ 300 3/4/2021",
"L13141","GrandCanyon","CRGrandCanyon",35.00,"LB","03/04/2021","HaynesJ","NoRain",0,"Rock","18:26","18:54",1.05,"Night4AA",0,0,0,"SzydloC","SzydloC","06/09/2021",0.03,0,,"HanusK","2 condors near Shinumo",
"L13142","GrandCanyon","CRGrandCanyon",53.40,"RB","03/05/2021","HaynesJ","NoRain",0,"Sand","18:27","19:01",0.97,"Night1AA",0,0,0,"SzydloC","SzydloC","05/11/2021",0.02,0,,"HanusK",,
"L13143","GrandCanyon","CRGrandCanyon",53.40,"RB","03/06/2021","HaynesJ","NoRain",1,"Sand","18:28","18:45",1,"Night2AA",0,0,0,"SzydloC","SzydloC","04/29/2021",0.03,0,,"FordM","Layover at Nankoweap. Thorn apple trees r dead & dying.",
"L13144","GrandCanyon","CRGrandCanyon",65.10,"RB","03/07/2021","HaynesJ","NoRain",0,"Rock","18:29","18:29",1,"Night3AA",0,0,0,"SzydloC","SzydloC","04/30/2021",0.22,0,,"HanusK",,
"L13145","GrandCanyon","CRGrandCanyon",212.00,"RB","10/20/2020","PerkinsM","NoRain",0,"Sand","17:46","18:16",1,"Rechargeable",1,0,0,"SzydloC","HanusK","11/03/2020",0.33,0,,"FordM",,
"L13146","GrandCanyon","CRGrandCanyon",212.00,"RB","10/19/2020","PerkinsM","NoRain",0,"Rock","17:47","18:25",1.08,"Rechargeable",1,0,0,"SzydloC","SzydloC","11/09/2020",0.3,0,,"FordM",,
"L13147","GrandCanyon","CRGrandCanyon",212.00,"RB","10/18/2020","PerkinsM","NoRain",0,"Rock","17:49","18:24",1.18,"Rechargeable",1,0,0,"SzydloC","HanusK","11/04/2020",0.78,0,,"FordM",,
"L13148","GrandCanyon","CRGrandCanyon",212.00,"RB","10/16/2020","PerkinsM","NoRain",0,"Sand","17:51","18:30",1.17,"Rechargeable",1,0,0,"SzydloC","SzydloC","11/09/2020",0.2,0,,"FordM",,
"L13149","GrandCanyon","CRGrandCanyon",63.70,"RB","10/09/2020","PerkinsM","NoRain",0,"Rock","18:01","18:40",1.12,"Rechargeable",1,0,0,"SzydloC","HanusK","11/04/2020",0.35,0,,"FordM",,
"L13151","GrandCanyon","CRGrandCanyon",63.70,"RB","10/05/2020","PerkinsM","NoRain",0,"Rock","18:06","19:30",1.17,"Rechargeable",1,1,0,"SzydloC","HanusK","11/05/2020",0.3,0,,"HanusK",,
"L13152","GrandCanyon","CRGrandCanyon",63.70,"RB","10/06/2020","PerkinsM","NoRain",0,"Rock","18:05","18:36",1.22,"Rechargeable",1,0,0,"SzydloC","HanusK","11/04/2020",0.7,0,,"FordM",,
"L13153","GrandCanyon","CRGrandCanyon",74.70,"RB","03/08/2021","HaynesJ","NoRain",2,"Rock","18:30","18:55",0.95,"Night4AA",0,0,0,"SzydloC","SzydloC","05/05/2021",0.03,0,,"HanusK","Lead pencil sucks!",
"L13154","GrandCanyon","CRGrandCanyon",75.80,"LB","03/09/2021","HaynesJ","Rain",2,"Vegetation","18:31","19:00",0.98,"Night1AA",0,0,0,"SzydloC","SzydloC","05/11/2021",0.02,0,,"HanusK","Rain started at 1935",
"L13155","GrandCanyon","CRGrandCanyon",87.50,"LB","03/10/2021","HaynesJ","Rain",,"Sand","18:32","19:00",1.13,"Night2AA",0,0,0,"SzydloC","SzydloC","11/10/2021",0.02,0,,"FordM",,"No wind speed recorded on datasheet. Close time was listed as 1808 on datasheet, before the trap was even open. I assume he meant 20:08 - CS 4/14/2021"
"L13156","GrandCanyon","CRGrandCanyon",87.70,"LB","03/11/2021","HaynesJ","Rain",2,"Sand","18:33","18:50",1,"Night3AA",0,0,0,"SzydloC","SzydloC","07/29/2021",0.02,0,,"FordM","Slight drizzle 19:35.",
"L13157","GrandCanyon","CRGrandCanyon",91.70,"RB","03/12/2021","HaynesJ","NoRain",1,"Rock","18:33","18:55",1.3,"Night4AA",0,0,0,"SzydloC","SzydloC","07/29/2021",0.02,0,,"FordM",,
"L13158","GrandCanyon","CRGrandCanyon",110.00,"RB","03/13/2021","HaynesJ","NoRain",1,"Sand","18:34","19:15",1.33,"Night1AA",0,0,0,"SzydloC","SzydloC","07/29/2021",0.02,0,,"FordM",,
"L13159","GrandCanyon","CRGrandCanyon",127.00,"RB","03/14/2021","HaynesJ","NoRain",0,"Rock","18:35","18:43",1.32,"Night2AA",0,0,0,"SzydloC","SzydloC","07/29/2021",0.03,0,,"FordM",,
"L13160","GrandCanyon","CRGrandCanyon",134.10,"RB","03/15/2021","HaynesJ","NoRain",2,"Vegetation","18:36","19:05",0.97,"Night3AA",0,0,0,"SzydloC","SzydloC","07/29/2021",0.03,0,,"FordM",,
"L13161","GrandCanyon","CRGrandCanyon",152.10,"RB","03/17/2021","HaynesJ","NoRain",0,"Rock","18:38","19:05",1.57,"Night4AA",0,1,1,"SzydloC","SzydloC",,,0,,,,"94 min sample is correct according to datasheet - CS 4/14/2021"
"L13162","GrandCanyon","CRGrandCanyon",,"RB","03/18/2021","HaynesJ","NoRain",0,"Rock","18:39","18:50",1.17,"Night1AA",0,1,1,"SzydloC","SzydloC",,,0,,,,"No river mile on datasheet - CS 4/14/2021"
"L13163","GrandCanyon","CRGrandCanyon",180.20,"RB","03/19/2021","HaynesJ","NoRain",1,"Rock","18:40","19:10",1.13,"Night2AA",0,0,0,"SzydloC","SzydloC","05/19/2021",0.03,0,,"HanusK",,
"L13164","GrandCanyon","CRGrandCanyon",186.40,"LB","03/20/2021","HaynesJ","NoRain",2,"Sand","18:40","18:52",0.22,"Night3AA",0,1,1,"SzydloC","SzydloC",,,0,,,,"Open time is listed as 18:52 and close time listed as 19:05 - 13 min sample - CS 4/14/2021"
"L13166","GrandCanyon","CRGrandCanyon",186.40,"LB","03/20/2021","HaynesJ","NoRain",2,"Sand","18:40","18:52",0.22,"AA",0,1,1,"SzydloC","SzydloC",,,0,,,,"13 min sample"
"L13167","GrandCanyon","CRGrandCanyon",187.90,"RB","02/28/2021","CrookM","NoRain",0,"Sand","18:23","18:46",1,"Night2AA",0,0,0,"SzydloC","SzydloC","07/27/2021",0.02,0,,"FordM",,
"L13168","GrandCanyon","CRGrandCanyon",209.11,"LB","02/26/2021","CrookM","NoRain",0,"Vegetation","18:21","18:36",1.08,"Night4AA",0,0,0,"SzydloC","SzydloC","07/27/2021",0.03,0,,"FordM","It's been calm seas all day. Spirits are hight, but the days are dwindling between us and Pearce Ferry. Today was quite warm which is a welcome experience in February. Today we have done the science.",
"L13169","GrandCanyon","CRGrandCanyon",220.00,"RB","02/27/2021","CrookM","NoRain",1,"Sand","18:22","18:32",1,"Night1AA",0,0,0,"SzydloC","HanusK","03/17/2021",0.05,0,,"HanusK",,
"L13172","GrandCanyon","CRGrandCanyon",165.00,"RB","03/23/2021","PrivateBoater","NoRain",0,"Sand","18:43","19:17",1,"Night1AA",0,0,0,"SzydloC","SzydloC","05/07/2021",0.02,0,,"HanusK",,
"L13173","GrandCanyon","CRGrandCanyon",109.00,"RB","03/19/2021","PrivateBoater","NoRain",0,"Sand","18:40","19:15",1,"Night2AA",0,0,0,"SzydloC","SzydloC","06/03/2021",0.25,0,,"HanusK",,
"L13174","GrandCanyon","CRGrandCanyon",188.60,"RB","03/25/2021","RodriguezD","NoRain",2,"Sand","18:45","19:05",0.92,"Rechargeable",0,0,0,"SzydloC","SzydloC","05/06/2021",0.02,0,,"HanusK",,
"L13175","GrandCanyon","CRGrandCanyon",75.70,"LB","03/15/2021","RodriguezD","NoRain",1,"Sand","18:36","18:36",1.07,"Night2AA",0,0,0,"SzydloC","SzydloC","06/10/2021",0.02,0,,"HanusK",,
"L13176","GrandCanyon","CRGrandCanyon",136.80,"LB","03/22/2021","RodriguezD","NoRain",0,"Sand","18:42","19:00",0.9,"Night3AA",0,0,0,"SzydloC","SzydloC","06/03/2021",0.03,0,,"FordM",,
"L13177","GrandCanyon","CRGrandCanyon",120.70,"RB","03/19/2021","RodriguezD","NoRain",0,"Sand","18:40","18:45",1,"Night1AA",0,0,0,"SzydloC","SzydloC","05/17/2021",0.23,0,,"HanusK",,
"L13178","GrandCanyon","CRGrandCanyon",132.50,"RB","03/20/2021","RodriguezD","NoRain",2,"Sand","18:40","18:50",1,"Night2AA",0,0,0,"SzydloC","SzydloC","05/13/2021",0.02,0,,"HanusK",,
"L13179","GrandCanyon","CRGrandCanyon",92.10,"RB","03/17/2021","RodriguezD","NoRain",0,"Sand","18:38","19:00",1,"Night4AA",0,0,0,"SzydloC","SzydloC","06/03/2021",0.13,0,,"FordM","Got into camp late 0n 3/18/2021 had dinner duty - forgot bug set-up! Apologies!",
"L13180","GrandCanyon","CRGrandCanyon",92.10,"RB","03/16/2021","RodriguezD","NoRain",1,"Sand","18:37","18:50",0.97,"Night3AA",0,0,0,"SzydloC","SzydloC","07/29/2021",0.02,0,,"FordM",,
"L13181","GrandCanyon","CRGrandCanyon",148.90,"LB","03/23/2021","RodriguezD","NoRain",0,"Sand","18:43","18:40",0.87,"Night4AA",0,0,0,"SzydloC","SzydloC","05/06/2021",0.02,0,,"HanusK",,
"L13185","GrandCanyon","CRGrandCanyon",34.10,"LB","03/12/2021","RodriguezD","NoRain",0,"Sand","18:33","18:52",0.97,"Night4AA",0,0,0,"SzydloC","SzydloC","05/06/2021",0.02,0,,"FordM",,
"L13187","GrandCanyon","CRLeesFerry",-12.00,"RB","11/23/2020","SzydloC","NoRain",0,"Vegetation","17:16","17:15",1,"Rechargeable",0,0,0,"SzydloC","HanusK","12/07/2020",0.08,0,,"FordM",,
"L13188","GrandCanyon","CRLeesFerry",-6.00,"LB","11/24/2020","SzydloC","NoRain",0,"Sand","17:16","17:15",1,"Rechargeable",0,0,0,"SzydloC","HanusK","12/07/2020",0.07,0,,"FordM",,
"L13189","GrandCanyon","CRLeesFerry",-3.50,"RB","11/25/2020","SzydloC","NoRain",0,"Vegetation","17:16","17:15",1,"Rechargeable",0,0,0,"SzydloC","HanusK","12/07/2020",0.12,0,,"FordM",,
"L13190","GrandCanyon","CRLeesFerry",-12.00,"RB","12/21/2020","HanusK","NoRain",0,"Rock","17:18","17:30",1,"Rechargeable",0,0,0,"SzydloC","SzydloC","01/13/2021",0.02,0,,"HanusK",,
"L13191","GrandCanyon","CRLeesFerry",-6.00,"LB","12/21/2020","HanusK","NoRain",0,"Sand","17:18","17:30",1,"Rechargeable",0,0,0,"SzydloC","SzydloC","01/13/2021",0.02,0,,"HanusK",,
"L13192","GrandCanyon","CRLeesFerry",-3.50,"RB","12/21/2020","HanusK","NoRain",0,"Vegetation","17:18","17:30",1,"Rechargeable",0,0,0,"SzydloC","SzydloC","01/13/2021",0.02,0,,"HanusK",,"NOBU"
"L13193","GrandCanyon","CRGrandCanyon",207.00,"RB","03/21/2021","HaynesJ","NoRain",,"Rock","18:41","18:49",1.27,"Night4AA",0,0,0,"SzydloC","SzydloC","05/06/2021",0.02,0,,"HanusK",,"No wind speed listed on datasheet - CS 4/14/2021"
"L13194","GrandCanyon","CRGrandCanyon",229.20,"RB","03/22/2021","HaynesJ","NoRain",1,"Rock","18:42","18:32",1.17,"Night1AA",0,0,0,"SzydloC","SzydloC","05/11/2021",0.02,0,,"HanusK",,
"L13195","GrandCanyon","CRGrandCanyon",248.70,"RB","03/23/2021","HaynesJ","NoRain",0,"Rock","18:43","18:58",1.02,"Night2AA",0,0,0,"SzydloC","SzydloC","05/05/2021",0.02,0,,"FordM",,
"L13196","GrandCanyon","CRGrandCanyon",0.10,"RB","02/08/2021","CrookM","NoRain",0,"Vegetation","18:03","18:05",1,"Night1AA",0,1,0,"SzydloC","SzydloC","07/28/2021",0.03,0,,,,
"L13197","GrandCanyon","CRGrandCanyon",14.40,"LB","02/09/2021","CrookM","NoRain",0,"Rock","18:04","17:55",1,"Night2AA",0,0,0,"SzydloC","HanusK","03/18/2021",0.05,0,,"HanusK","Unseasonably warm. Everyone in good spirits. Big ol' eddy that we're in.",
"L13198","GrandCanyon","CRGrandCanyon",29.53,"LB","02/10/2021","CrookM","NoRain",0,"Sand","18:05","17:55",1.17,"Night3AA",0,0,0,"SzydloC","SzydloC","07/28/2021",0.02,0,,,,
"L13199","GrandCanyon","CRGrandCanyon",53.60,"RB","02/11/2021","CrookM","NoRain",0,"Sand","18:06","18:10",0.83,"Night4AA",0,0,0,"SzydloC","SzydloC","05/06/2021",0.05,0,,"HanusK",,
"L13224","GrandCanyon","CRGrandCanyon",179.50,"LB","02/24/2021","CrookM","NoRain",1,"Sand","18:19","18:45",1.05,"Night3AA",0,0,0,"SzydloC","HanusK","03/18/2021",0.18,0,,"HanusK","It's in there. It's upside down but it's in there. Werewolf science.",
"L13225","GrandCanyon","CRGrandCanyon",35.10,"LB","03/14/2021","EppingerB","NoRain",0,"Rock","18:35","18:26",1,"Night1AA",0,0,0,"SzydloC","SzydloC","07/21/2021",0.03,0,,"FordM",,
"L13226","GrandCanyon","CRGrandCanyon",44.50,"LB","03/15/2021","EppingerB","NoRain",0,"Sand","18:36","18:35",1,"Night2AA",0,0,0,"SzydloC","SzydloC","07/21/2021",0.02,0,,"FordM",,
"L13227","GrandCanyon","CRGrandCanyon",53.40,"RB","03/17/2021","EppingerB","NoRain",0,"Sand","18:38","17:45",1.25,"Night3AA",0,0,0,"SzydloC","SzydloC","05/14/2021",0.02,0,,"HanusK",,
"L13228","GrandCanyon","CRGrandCanyon",65.90,"RB","03/18/2021","EppingerB","NoRain",0,"Sand","18:39","19:30",1,"Night4AA",0,0,0,"SzydloC","SzydloC","06/03/2021",0.07,0,,"FordM",,
"L13229","GrandCanyon","CRGrandCanyon",72.40,"RB","03/19/2021","EppingerB","NoRain",1,"Sand","18:40","17:55",1,"Night1AA",0,0,0,"SzydloC","SzydloC","07/21/2021",0.02,0,,"FordM",,
"L13230","GrandCanyon","CRGrandCanyon",72.40,"RB","03/20/2021","EppingerB","NoRain",2,"Sand","18:40","18:10",,"Night2AA",0,1,1,"SzydloC","SzydloC",,,0,,,,"No close time recorded on datasheet. - CS 4/6/2021"
"L13231","GrandCanyon","CRGrandCanyon",96.50,"LB","03/21/2021","EppingerB","NoRain",0,"Sand","18:41","18:55",1,"Night3AA",0,0,0,"SzydloC","SzydloC","10/20/2021",0.02,0,,"FordM",,
"L13232","GrandCanyon","CRGrandCanyon",133.70,"LB","03/25/2021","EppingerB","NoRain",0,"Sand","18:45","18:35",2.38,"Night4AA",0,1,1,"SzydloC","SzydloC",,,0,,,,"Open time is recorded as 6:35, and close time as 8:58. They recorded 18:35 as open time as well, and 20:58 as close time. I have to believe these are accurate.  143 min sample! - CS 4/6/2021"
"L13233","GrandCanyon","CRGrandCanyon",151.90,"RB","03/26/2021","EppingerB","NoRain",0,"Rock","18:46","18:43",1,"Night1AA",0,0,0,"SzydloC","SzydloC","05/06/2021",0.02,0,,"FordM",,
"L13234","GrandCanyon","CRGrandCanyon",168.60,"RB","03/27/2021","EppingerB","NoRain",0,"Sand","18:46","17:45",1,"Night2AA",0,1,0,"SzydloC","SzydloC","07/21/2021",0.02,0,,"FordM",,"Open time listed as 17:45 on datasheet. - CS 04/06/2021"
"L13235","GrandCanyon","CRGrandCanyon",168.60,"RB","03/28/2021","EppingerB","NoRain",0,"Sand","18:47","18:25",1.15,"Night3AA",0,0,0,"SzydloC","SzydloC","07/21/2021",0.03,0,,"FordM",,
"L13236","GrandCanyon","CRGrandCanyon",74.64,"RB","10/20/2020","RoussisO","NoRain",0,"Sand","17:46","17:47",1.22,"Night1AA",1,1,1,"SzydloC","SzydloC",,,0,,,"Tube light was not working, used torch light.","Check with Jeff or Morgan before doing this sample, see note above - CS 11/2/2020. 
Personally I am not comfortable processing this sample as the light is not the same. By 'torch light' I assume they mean the flashlight part and not the black light bulb. I unstructed to flag delete. -MF"
"L13237","GrandCanyon","CRLeesFerry",0.00,"RB","10/13/2020","RoussisO","NoRain",0,"Sand","17:55","17:54",1,"Rechargeable",1,0,0,"SzydloC","HanusK","11/02/2020",0.18,0,,"FordM",,
"L13238","GrandCanyon","CRGrandCanyon",8.16,"LB","10/14/2020","RoussisO","NoRain",1,"Sand","17:54","17:55",1,"Rechargeable",1,0,0,"SzydloC","HanusK","11/02/2020",0.27,0,,"FordM",,
"L13239","GrandCanyon","CRGrandCanyon",20.73,"RB","10/15/2020","RoussisO","NoRain",1,"Sand","17:53","18:02",1.03,"Rechargeable",1,0,0,"SzydloC","HanusK","11/03/2020",1.62,0,,"FordM","Gets calm every once in awhile. Nothing crazy.",
"L13240","GrandCanyon","CRGrandCanyon",35.04,"LB","10/16/2020","RoussisO","NoRain",0,"Rock","17:51","17:58",1,"Rechargeable",1,0,0,"SzydloC","HanusK","11/03/2020",0.95,0,,"FordM",,
"L13241","GrandCanyon","CRGrandCanyon",47.69,"RB","10/17/2020","RoussisO","NoRain",0,"Sand","17:50","17:51",1.18,"Rechargeable",1,0,0,"SzydloC","HanusK","11/02/2020",0.13,0,,"FordM",,
"L13242","GrandCanyon","CRGrandCanyon",53.39,"RB","10/18/2020","RoussisO","NoRain",2,"Sand","17:49","17:51",1.03,"Rechargeable",1,0,0,"SzydloC","SzydloC","11/04/2020",2.58,0,,"FordM","Very strong wind when I set up the bug collection. The last 1/2 hour it calmed down a lot and there was only one strong gust.",
"L13243","GrandCanyon","CRGrandCanyon",68.31,"RB","10/19/2020","RoussisO","NoRain",1,"Sand","17:47","18:16",1.03,"Rechargeable",1,1,0,"SzydloC","HanusK","11/02/2020",0.3,0,,"FordM","This is the last day I will use the big battery. It just got really bad tonight.",
"L13244","GrandCanyon","CRGrandCanyon",92.09,"RB","10/21/2020","RoussisO","NoRain",0,"Sand","17:45","17:42",1.05,"Night1AA",1,0,0,"SzydloC","GardnerT","11/03/2020",0.2,0,,"FordM","Hit the light and got it to work :)",
"L13245","GrandCanyon","CRGrandCanyon",109.97,"RB","10/22/2020","RoussisO","NoRain",1,"Sand","17:44","18:00",1.1,"Rechargeable",1,0,0,"SzydloC","GardnerT","11/03/2020",0.15,0,,"FordM",,
"L13246","GrandCanyon","CRGrandCanyon",119.08,"RB","10/23/2020","RoussisO","NoRain",0,"Sand","17:42","17:39",1,"Rechargeable",1,1,1,"SzydloC","SzydloC",,,0,,,"Came back to turn stuff off. Somehow Bat Pad had been turned off, I think someone was messing with it while I cooked. Light also went  out on bug trap, again!","Flag deleted this sample based on note above.  Were only 2 midges in sample bottle. - CS 11/2/2020"
"L13247","GrandCanyon","CRGrandCanyon",187.90,"LB","03/29/2021","EppingerB","NoRain",0,"Sand","18:48","19:51",1.03,"Rechargeable",0,1,0,"SzydloC","SzydloC","07/29/2021",0.03,0,,"FordM",,"Open time is listed as 7:51 on datasheet. Late for opening trap.  - CS 04/06/2021"
"L13249","UpperBasin","SJSandIsland",8.20,"LB","06/04/2021","GCY","NoRain",0,"Sand","19:42","20:12",1.05,"AA",1,0,0,"SzydloC","SzydloC",,,0,,,"Collector(s) (bugs): GCY
Collector(s) (bats): GCY
Bat Pad ID: River house",
"L13250","UpperBasin","SJSandIsland",35.60,"LB","06/06/2021","GCY","NoRain",0,"Sand","19:43","20:04",1,"AA",1,1,0,"SzydloC","SzydloC",,,0,,,"Collector(s) (bugs): GCY
Collector(s) (bats): GCY
Bat Pad ID: River house","""Bat data collected"" not marked, but bat collectors and bat pad ID given"
"L13251","GrandCanyon","CRGrandCanyon",209.10,"LB","05/20/2021","PettyJ","NoRain",0,"Vegetation","19:32","19:31",1.35,"AA",1,0,0,"SzydloC","SzydloC","10/21/2021",0.22,0,,"FordM",,
"L13252","GrandCanyon","CRGrandCanyon",167.00,"LB","05/19/2021","PettyJ","NoRain",1,"Rock","19:31","19:32",0.97,"AA",1,0,0,"SzydloC","SzydloC","07/29/2021",0.07,0,,"FordM",,
"L13253","GrandCanyon","CRGrandCanyon",132.50,"RB","05/18/2021","PettyJ","NoRain",0,"Rock","19:30","19:32",1.03,"AA",1,0,0,"SzydloC","SzydloC","07/19/2021",0.15,0,,"FordM",,
"L13254","GrandCanyon","CRGrandCanyon",108.60,"RB","05/17/2021","PettyJ","NoRain",0,"Sand","19:29","19:50",1,"AA",0,0,0,"SzydloC","SzydloC","09/10/2021",0.12,0,,"FordM",,
"L13255","GrandCanyon","CRGrandCanyon",76.10,"LB","05/16/2021","PettyJ","NoRain",1,"Sand","19:28","19:35",1.05,"AA",1,0,0,"SzydloC","SzydloC","07/21/2021",0.03,0,,"FordM",,
"L13256","GrandCanyon","CRGrandCanyon",16.60,"LB","10/06/2020","OliverM","NoRain",0,"Sand","18:05","18:07",1.05,"Rechargeable",1,0,0,"SzydloC","HanusK","10/29/2020",1.05,0,,"FordM","Hi again! Good to be back! Any word on the idea of a moth-net or something to stop them getting caught? I feel like Ted was talking about how they're not actually a necessary part of the catch for what's being looked at…And goodness that's an awful lot of moths :(",
"L13257","GrandCanyon","CRGrandCanyon",31.90,"RB","10/07/2020","OliverM","NoRain",0,"Rock","18:03","18:22",1.17,"Rechargeable",1,0,0,"SzydloC","HanusK","10/30/2020",1.67,0,,"FordM","A funnel might be a nice thing. You can cut and tape so that the bottom of the funnel has a matching lid to the bottle - screw it on and pour in. So many moths…",
"L13258","GrandCanyon","CRGrandCanyon",47.70,"RB","10/08/2020","OliverM","NoRain",0,"Sand","18:02","18:29",1.23,"Rechargeable",1,0,0,"SzydloC","HanusK","11/02/2020",0.35,0,,"FordM",,
"L13259","GrandCanyon","CRGrandCanyon",52.10,"RB","10/09/2020","OliverM","NoRain",0,,"18:01","18:03",1.23,"Rechargeable",1,0,0,"SzydloC","SzydloC","11/03/2020",0.48,0,,"FordM",,"No habitat recorded on datasheet - CS 10/26/2020"
"L13260","GrandCanyon","CRGrandCanyon",93.80,"LB","10/12/2020","OliverM","NoRain",0,"Sand","17:57","18:48",1.03,"Rechargeable",1,0,0,"SzydloC","HanusK","10/30/2020",0.32,0,,"FordM",,
"L13261","GrandCanyon","CRGrandCanyon",108.10,"RB","10/13/2020","OliverM","NoRain",0,"Vegetation","17:55","18:35",1.07,"Rechargeable",1,0,0,"SzydloC","GardnerT","11/02/2020",0.35,0,,"FordM","Light turns off now and then on setup…needs to be jiggled around. Mouse spotted clawing at trap.",
"L13262","GrandCanyon","CRGrandCanyon",132.60,"RB","10/14/2020","OliverM","NoRain",0,"Sand","17:54","18:09",1.27,"Rechargeable",1,1,0,"SzydloC","HanusK","11/02/2020",0.08,0,,"FordM","Will Metzger has been helping to set up - expresses interest in kits. Light losing strength - changing out for backup for now on.",
"L13263","GrandCanyon","CRGrandCanyon",136.20,"RB","10/15/2020","OliverM","NoRain",0,"Rock","17:53","18:05",1.05,"Night1AA",1,1,0,"SzydloC","HanusK","10/30/2020",0.18,0,,"FordM","Changed light out for backup. Day one of 4 on first batteries.",
"L13264","GrandCanyon","CRGrandCanyon",137.70,"LB","10/16/2020","OliverM","NoRain",0,"Sand","17:51","18:05",1.07,"Night2AA",1,0,0,"SzydloC","SzydloC","11/02/2020",0.05,0,,"FordM","Day 2 of 4 on batteries. Light seems fainter than I might have thought…will try to remember to change batteries tomorrow.",
"L13265","GrandCanyon","CRGrandCanyon",171.60,"RB","10/18/2020","OliverM","NoRain",0,"Vegetation","17:49","18:20",1.1,"Night3AA",1,0,0,"SzydloC","SzydloC","11/03/2020",0.05,0,,"FordM","Day 3 or 4 on batteries. Light was fine tonight.",
